OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_1816;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1819;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1822;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1827;size_21;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1836;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1837;size_11;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1841;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1842;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1844;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1846;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1847;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1849;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1850;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1851;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1852;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1853;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1854;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1855;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1857;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1859;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1861;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1863;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1864;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1867;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1868;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1872;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1881;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1882;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1883;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1884;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1886;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1888;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1889;size_11;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1890;size_12;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1896;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1898;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1900;size_9;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1902;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1904;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1909;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1917;size_13;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1919;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1924;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1929;size_12;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1931;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1935;size_10;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1936;size_17;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1946;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1950;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1952;size_12;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1957;size_9;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1958;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1967;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1968;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1972;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1973;size_16;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1982;size_11;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1986;size_10;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1993;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1994;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_1999;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2000;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2004;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2006;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2010;size_17;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2012;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2018;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2032;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2034;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2036;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2037;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2042;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2045;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2048;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2052;size_14;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2053;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2063;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2065;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2066;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2069;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2070;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2074;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2075;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2076;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2079;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2082;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2085;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2087;size_9;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2089;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2100;size_9;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2102;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2108;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2109;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2110;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2111;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2116;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2117;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2134;size_7;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2138;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2150;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_2159;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
