OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2630;size_5;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2631;size_5;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2633;size_9;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2635;size_5;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2636;size_5;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2647;size_8;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2652;size_5;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2656;size_8;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2690;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2693;size_9;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2703;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2714;size_8;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2715;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2718;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2722;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2731;size_6;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2732;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2741;size_6;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2744;size_6;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2771;size_8;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2774;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2777;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2778;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2780;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2784;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2787;size_14;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2788;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2790;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2791;size_9;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2793;size_7;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2803;size_9;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2807;size_6;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2808;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2822;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2823;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2831;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2838;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2839;size_6;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2842;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2844;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2847;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2848;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2851;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2852;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2862;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2865;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2866;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2867;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2868;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2871;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2872;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
OTU_2873;size_4;	"root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;"	cellular organisms	Eukaryota	Eukaryota	Viridiplantae	Embryophyta	Euphyllophyta	Tracheophyta	Euphyllophyta	Euphyllophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta
