OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_5525;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5532;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5535;size_4;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5536;size_3;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5538;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5540;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5543;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5547;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5553;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5554;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5556;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5565;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5566;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5571;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5572;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5574;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5576;size_9;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5589;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5604;size_14;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5608;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5611;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5613;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5618;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5624;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5641;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5649;size_3;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5652;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5657;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5661;size_3;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5681;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5691;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5709;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5736;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5739;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5741;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5748;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5749;size_4;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5755;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5767;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5768;size_3;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5771;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5779;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5782;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5785;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5789;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5792;size_4;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5793;size_20;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5794;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5796;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5797;size_4;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5799;size_5;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5800;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5801;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5803;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5811;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5812;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5817;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5829;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5839;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5849;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5856;size_4;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5862;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5867;size_6;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5886;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5889;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5892;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5898;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5900;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5907;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5909;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5912;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5913;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5918;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5922;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5937;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5939;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5940;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5943;size_3;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5952;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5954;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5957;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5972;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5975;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5978;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5980;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5983;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5985;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5987;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5991;size_8;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_5999;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6015;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6019;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6020;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6023;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6025;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6032;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6035;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6038;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6043;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6052;size_2;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
OTU_6054;size_1;	"root;Not assigned;"	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned	Not assigned
