OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_3915;size_2;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Micrococcineae;Micrococcaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Micrococcineae	Micrococcaceae	Micrococcaceae	Micrococcaceae
OTU_138;size_311;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Micromonosporineae	Micromonosporaceae	Micromonosporaceae	Micromonosporaceae
OTU_347;size_195;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Micromonosporineae	Micromonosporaceae	Micromonosporaceae	Micromonosporaceae
OTU_413;size_177;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Micromonosporineae;Micromonosporaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Micromonosporineae	Micromonosporaceae	Micromonosporaceae	Micromonosporaceae
OTU_867;size_15;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Propionibacterineae	Propionibacterineae	Propionibacterineae
OTU_3570;size_2;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Propionibacterineae	Propionibacterineae	Propionibacterineae
OTU_261;size_208;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Nocardioidaceae	Nocardioidaceae	Nocardioidaceae
OTU_473;size_77;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Nocardioidaceae	Nocardioidaceae	Nocardioidaceae
OTU_1958;size_8;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Nocardioidaceae	Nocardioidaceae	Nocardioidaceae
OTU_2536;size_3;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Nocardioidaceae	Nocardioidaceae	Nocardioidaceae
OTU_3294;size_2;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Nocardioidaceae	Nocardioidaceae	Nocardioidaceae
OTU_3690;size_2;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Propionibacterineae	Nocardioidaceae	Nocardioidaceae	Nocardioidaceae
OTU_1313;size_9;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Pseudonocardineae	Pseudonocardiaceae	Pseudonocardiaceae	Pseudonocardiaceae
OTU_2326;size_3;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Pseudonocardineae	Pseudonocardiaceae	Pseudonocardiaceae	Pseudonocardiaceae
OTU_283;size_227;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Pseudonocardia;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Pseudonocardineae	Pseudonocardiaceae	Pseudonocardiaceae	Pseudonocardia
OTU_865;size_51;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Pseudonocardineae;Pseudonocardiaceae;Pseudonocardia;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Pseudonocardineae	Pseudonocardiaceae	Pseudonocardiaceae	Pseudonocardia
OTU_29;size_5574;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_64;size_1720;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_218;size_900;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_823;size_18;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_950;size_37;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_1134;size_324;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_3207;size_10;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomycetaceae
OTU_400;size_112;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomyces
OTU_1542;size_5;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptomycineae;Streptomycetaceae;Streptomyces;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptomycineae	Streptomycetaceae	Streptomycetaceae	Streptomyces
OTU_70;size_2140;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Streptosporangineae	Streptosporangineae	Streptosporangineae
OTU_3667;size_2;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Streptosporangineae	Streptosporangineae	Streptosporangineae
OTU_33;size_2674;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Thermomonosporaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Thermomonosporaceae	Thermomonosporaceae	Thermomonosporaceae
OTU_191;size_384;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Thermomonosporaceae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Thermomonosporaceae	Thermomonosporaceae	Thermomonosporaceae
OTU_141;size_385;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Thermomonosporaceae;Actinoallomurus;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Thermomonosporaceae	Thermomonosporaceae	Actinoallomurus
OTU_1883;size_8;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Thermomonosporaceae;Actinoallomurus;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Thermomonosporaceae	Thermomonosporaceae	Actinoallomurus
OTU_217;size_524;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Thermomonosporaceae;unclassified Thermomonosporaceae;Thermomonosporaceae bacterium YE4-D4-16-CH2;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Thermomonosporaceae	Thermomonosporaceae	Thermomonosporaceae
OTU_2271;size_3;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Actinobacteridae;Actinomycetales;Streptosporangineae;Thermomonosporaceae;unclassified Thermomonosporaceae;Thermomonosporaceae bacterium YE4-D4-16-CH2;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Actinobacteridae	Actinobacteridae	Actinomycetales	Streptosporangineae	Thermomonosporaceae	Thermomonosporaceae	Thermomonosporaceae
OTU_123;size_1053;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_190;size_620;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_516;size_48;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_574;size_35;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_592;size_67;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_604;size_24;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_687;size_102;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_815;size_68;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_916;size_12;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_932;size_37;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_1025;size_33;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_1073;size_16;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_1172;size_28;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_1189;size_20;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
OTU_1590;size_23;	"root;cellular organisms;Bacteria;Actinobacteria <phylum>;Actinobacteria;Rubrobacteridae;"	cellular organisms	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Actinobacteria <phylum>	Actinobacteria <phylum>	Actinobacteria	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae	Rubrobacteridae
